table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,is_pk
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_COB_SV_PAYOUT,NUMERIC,False,False,The total amount of Coordination of Benefits (COB) savings member payout.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,LOC_ID_LOC_NAME,VARCHAR,False,False,The name of the revenue location.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_SEC_DIS,NUMERIC,False,False,The total amount of secondary discount from all the services added up.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_PRIM_FAC,NUMERIC,False,False,The total primary factor amounts from all the services added up.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_CODE_EDIT_SAV,NUMERIC,False,False,The total amount of code edit savings for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,INTEREST_AMT_OVRD,NUMERIC,False,False,This stores the override interest amount for the claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,RTF_EOB_NOTE_ID,VARCHAR,False,False,Contains the most recently generated rich text explanation of benefits report.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,INFO_CVG_ID,NUMERIC,False,False,The ID of the additional coverage record associated with the accounts payable claim record for informational and reporting purposes.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,CLM_PRIM_INS_AMT,NUMERIC,False,False,Claim-level primary insurance amount to allocate between procedures,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,CLM_PRIM_PAT_AMT,NUMERIC,False,False,Claim-level primary patient amount to allocate between procedures,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,STATUS_DATE,DATETIME,False,False,The status date of the claim.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,PEND_TYPE_C_NAME,VARCHAR,False,False,The category value of the pend type for this claim,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,CL_DEN_PEND_EXAM_ID,VARCHAR,False,False,"The unique ID of the claims examiner who applied a status of clean, deny, or pend to this claim.",Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,CL_DEN_PEND_EXAM_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,CL_DEN_PEND_DTTM,DATETIME (Local),False,False,"The date that a status of clean, deny, or pend was applied to this claim.",Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,VOID_EXAMINER_ID,VARCHAR,False,False,The ID of the user who voided this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,VOID_EXAMINER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,VOID_CHNG_DATETIME,DATETIME (Local),False,False,The date the claim was voided.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ACCIDENT_DT,DATETIME,False,False,The date of accident associated with the claim.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ER_ENTRY_DATETIME,DATETIME (Local),False,False,The date and time of entry to emergency room.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,IN_NET_ADJUD_OVRD_C_NAME,VARCHAR,True,False,Category value corresponding to the in network adjudication override reason.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,DRG_PRICING_YN,VARCHAR,False,False,"Indicates whether Diagnosis Related Groups (DRG) were used to price this claim. 'Y' indicates that DRG pricing was used, 'N' indicates that it was not.",Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,WORKFLOW_PAYOR_ID_PAYOR_NAME,VARCHAR,False,False,The name of the payor.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_BILLED_ENT,NUMERIC,False,False,The total billed entered for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_ALLOWED_AMT,NUMERIC,False,False,The total allowed amount for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_WITHHOLDING,NUMERIC,False,False,The total withholding for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_DISCOUNT,NUMERIC,False,False,Total discount amount for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ADJ_NET_PAID,NUMERIC,False,False,Adjusted net paid for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ADJ_PAT_PORTION,NUMERIC,False,False,Adjusted patient portion for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,MEM_PRIMARY_NET_ID,VARCHAR,False,False,The ID of the member's primary network.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,MEM_PRIMARY_NET_ID_NETWORK_NAME,VARCHAR,False,False,The name of the network.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,LIFEMAX_ETR_DATA,VARCHAR,False,False,The lifetime max transactions data for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,INBASKET_MESSAGE_ID,VARCHAR,False,False,The ID of the in basket message associated with this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,STMT_COV_FROM_DATE,DATETIME,False,False,Start date for statement covers.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,STMT_COV_TO_DATE,DATETIME,False,False,"End date for statement covers. For claims processed through Epic for adjudication, this column is only populated for UB claims.",Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,MSP_YN,VARCHAR,False,False,"Indicates whether Medicare is listed as a secondary payor on the claim record. 'Y' indicates that Medicare is a secondary payor, 'N' indicates that it is not.",Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,CLM_REPRICER_ID,NUMERIC,False,False,The ID of the 3rd party claim pricer,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,CLM_REPRICER_ID_RUL_NAME,VARCHAR,False,False,"The name of the third-party pricing entity, grouper, or rule.",Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,COVERED_DAYS,NUMERIC,False,False,The number of covered days on the claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,NONCOVERED_DAYS,NUMERIC,False,False,The number of noncovered days on the claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,COINS_DAYS,NUMERIC,False,False,The number of coinsurance days on the claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,LIFETIME_RESRV_DAYS,NUMERIC,False,False,The number of lifetime reserve days for inpatient claims.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ILL_INJ_LMP_DATE,DATETIME,False,False,Date of injury/illness.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,INTEREST_TO_DT,DATETIME,False,False,The to date for interest calculation for the claim. Used when the associated check which was returned is voided.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,DISCHRG_HR_UB92_FMT,VARCHAR,False,False,The discharge hour listed on UB claims.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ADJUSTMENT_USER_ID,VARCHAR,False,False,The ID of the user who created the adjustment for this claim.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ADJUSTMENT_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ADJST_CREATE_DATE,DATETIME,False,False,The date the adjustment claim was created.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,REFUNDED_FLAG_YN,VARCHAR,False,False,Flag indicating if the claim has been refunded.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,EMPY_RELATED_YN,VARCHAR,False,False,Indicates whether patient's condition is related to employment.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,AUTO_ACDNT_STATE_C_NAME,VARCHAR,True,False,Specifies the state where the auto accident occurred.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,DISABILITY_FROM_DT,DATETIME,False,False,The date the disability started.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,DISABILITY_TO_DT,DATETIME,False,False,The date the disability ended.,Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,DISCHARGE_DATE,DATETIME,False,False,"The date patient was discharged. For claims processed through Epic for adjudication, this column is only populated for CMS claims.",Claims / Denials,True,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,OUTSIDE_LAB_YN,VARCHAR,False,False,Indicate if lab services outside the provider's office are involved.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,OUTSIDE_LAB_CHARGE,NUMERIC,False,False,The cost of services performed at the outside lab.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,RELATED_CONDITION_C_NAME,VARCHAR,True,False,Information regarding related condition.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,WGT_BED_DAYS,NUMERIC,False,False,Total weight of bed days.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,TOT_CONV_DAYS_RFL,NUMERIC,False,False,To store the total converted bed days on the only attached referral with bed days information in it.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,BENEFIT_PLAN_ID_BENEFIT_PLAN_NAME,VARCHAR,False,False,The name of the benefit plan record.,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,PLAN_GROUP_ID,VARCHAR,False,False,"Stores the unique identifier of the plan group for the coverage used to pay the claim, as of adjudication.",Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,PLAN_GROUP_ID_PLAN_GRP_NAME,VARCHAR,False,False,The name of the employer group record,Claims / Denials,False,False
AP_CLAIM,The AP_CLAIM table contains one record for each claim in the managed care system's AP Claims module.,ENTRY_INSTANT_DTTM,DATETIME (Local),False,False,The instant when the accounts payable claim record was created.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLAIM_ID,NUMERIC,False,False,The unique identifier for the claim record.,Claims / Denials,False,True
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,E_CODE_POA_C_NAME,VARCHAR,False,False,Present on Admission (POA) indicator for the external cause of injury diagnosis code.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,READY_FOR_AP_MGR_ID_MEM_GRP_NAME,VARCHAR,False,False,The name of the member group,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TOT_REFD_RECVD,NUMERIC,False,False,The total refund received for the claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TOTAL_COB_AMOUNT,NUMERIC,False,False,Contains the calculated Coordination of Benefits (COB) amount for all services on the claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,EPSDT_YN,VARCHAR,False,False,"Stores if an Early and Periodic Screening, Diagnosis, and Treatment (EPSDT) referral was given to the patient on the claim.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,RENDERING_PROV_ID_PROV_NAME,VARCHAR,False,False,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TOTAL_MOB_AMOUNT,NUMERIC,False,False,Stores the total Maintenance of Benefits (MOB) amount for all services on the claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_MAP_LN,INTEGER,False,False,Stores the line that the Tapestry Profile responsibility map matched on.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_GRPR_ID,VARCHAR,False,False,Stores the grouper rule that the Tapestry Profile responsibility map matched on.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_GRPR_ID_RULE_NAME,VARCHAR,False,False,The name of the rule.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_RULE_ID,VARCHAR,False,False,Stores the rule that the Tapestry Profile responsibility map matched on.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_RULE_ID_RULE_NAME,VARCHAR,False,False,The name of the rule.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_SPLIT_ID,NUMERIC,False,False,Stores the split definition record that was determined by the Tapestry Profile responsibility map.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_SPLIT_ID_SPLIT_DEF_NAME,VARCHAR,False,False,The name of the split definition record.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,SPECIALTY_SOURCE_C_NAME,VARCHAR,False,False,Source of associated specialty.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CASE_MGMT_CREAT_ID,VARCHAR,False,False,ID of the case trigger message associated with the claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CVG_FILTER_EPP_ID_BENEFIT_PLAN_NAME,VARCHAR,False,False,The name of the benefit plan record.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PMT_INFO_STOP_COND,INTEGER,False,False,Stores the procedure line that triggered a stopping condition during pricing.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,NO_MEM_GRP_YN,VARCHAR,False,False,Identifies that the claim does not have a member group.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,INTEREST_TOTAL,NUMERIC,False,False,"Stores the total interest for the claim, from the constituent service lines.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PROV_ACPT_ASGN_C_NAME,VARCHAR,False,False,Stores the provider accept assignment code.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,BEN_ASGN_IND_C_NAME,VARCHAR,False,False,Stores the benefits assignment indicator.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,OVRD_SUB_POLICY_YN,VARCHAR,False,False,"If this item is set, the submission policy tables at the profile and on the vendor contract are ignored. The Claim filing window (days) setting on the vendor contract is also ignored.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,OVRD_SUB_POL_RSN_C_NAME,VARCHAR,True,False,This item provides an explanation as to why the override submission policy item is set.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLM_TRAIT_1_C_NAME,VARCHAR,True,False,"The first custom claim trait, used to classify and group claims.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLM_TRAIT_2_C_NAME,VARCHAR,True,False,"The second custom claim trait, used to classify and group claims.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLM_TRAIT_3_C_NAME,VARCHAR,True,False,"The third custom claim trait, used to classify and group claims.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLM_TRAIT_4_C_NAME,VARCHAR,True,False,"The fourth custom claim trait, used to classify and group claims.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLM_TRAIT_5_C_NAME,VARCHAR,True,False,"The fifth custom claim trait, used to classify and group claims.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TP_INFO_837_SEND_ID,NUMERIC,False,False,The trading partner (NTP record) that sent the ANSI 837 claim file that was used to submit this claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TP_INFO_837_SEND_ID_TRADING_PARTNR_NAME,VARCHAR,False,False,The name of the trading partner record.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TP_INFO_837_RCVR_ID,NUMERIC,False,False,The trading partner (NTP record) that received the ANSI 837 claim file that was used to submit this claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TP_INFO_837_RCVR_ID_TRADING_PARTNR_NAME,VARCHAR,False,False,The name of the trading partner record.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,APPLIANCE_PLACE_DT,DATETIME,False,False,This is the date orthodontic appliances were placed.,Claims / Denials,True,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,DNTL_SVC_FROM_DT,DATETIME,False,False,This is the dental service span from date.,Claims / Denials,True,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,DNTL_SVC_TO_DT,DATETIME,False,False,This is the dental service span to date.,Claims / Denials,True,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,ORTHO_SVCS_YN,VARCHAR,False,False,This is to determine if orthodontic services were performed.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,ORTHO_TOT_MONTHS,INTEGER,False,False,This is the total months of orthodontic treatment.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,ORTHO_MNTHS_REMAIN,INTEGER,False,False,This is the months of orthodontic treatment remaining,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,ASSIST_SURGEON_ID_PROV_NAME,VARCHAR,False,False,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,DENTAL_INFO_YN,VARCHAR,False,False,This is to determine if the claim has dental information.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,LMP_DATE,DATETIME,False,False,The date of the patient's last menstrual period.,Claims / Denials,True,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CHIR_FRST_TRT_DT,DATETIME,False,False,First treatment date listed on the patient's claim.,Claims / Denials,True,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,FROM_OCR_YN,VARCHAR,False,False,Flags whether the claim was originally paper or scanned into the system through an EDI batch load.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLM_PRICER_IDENT_C_NAME,VARCHAR,True,False,"When a matching repricer organization is found, the identification is stored on the claim.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,TOTAL_HRA_AMOUNT,NUMERIC,False,False,Stores the total reimbursement amount for all services on the claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,ORIG_ACT_ADJ_CLM_ID,NUMERIC,False,False,The original claim ID of the actual adjustment claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,REF_CLM,VARCHAR,False,False,"Contains the reference claim ID in the ANSI 837 file from Loop 2300, Segment REF02 with identifier F8. This is often used in combination with the claim frequency code. When the claim frequency code indicates the claim needs to be adjusted or voided, the reference claim ID is used to help identify the claim.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,MGR_ASSOC_EXT_VAL_C_NAME,VARCHAR,True,False,Stores the association extension value returned by the association extension on the member group.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_TRAN_REASON_C_NAME,VARCHAR,True,False,Transport Reason code for ANSI claims.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_TRAN_DIST,NUMERIC,False,False,Transport distance for the CRC segment in the 2300 loop on ANSI claims.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_TXPORT_WT,NUMERIC,False,False,Weight of the patient at the time of transport in an ambulance.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_COND_YN,VARCHAR,False,False,Indicates a yes or a no condition response code in the related item.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_PICK_UP_CITY,VARCHAR,False,False,Stores the city of the ambulance pick-up location.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_PICK_UP_ST_C_NAME,VARCHAR,True,False,Stores the state of the ambulance pick-up location.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_PICK_UP_ZIP,VARCHAR,False,False,Stores the ZIP code of the ambulance pick-up location.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_DROP_OFF_CITY,VARCHAR,False,False,Stores the city of the ambulance drop-off location.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_DROP_OFF_ST_C_NAME,VARCHAR,False,False,Stores the state of the ambulance drop-off location.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_DROP_OFF_ZIP,VARCHAR,False,False,Stores the ZIP code of the ambulance drop-off location.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,AMBU_DROP_OFF_NM,VARCHAR,False,False,Stores the last name or organization name of the ambulance drop-off location.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PAYEE_C_NAME,VARCHAR,False,False,Payee of the claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,ESRD_ONSET_DATE,DATETIME,False,False,This item stores the onset date of End Stage Renal Disease. This date is sent on CMS 2728 form in Field 24.,Claims / Denials,True,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,PAYOR_SEQ_NUMBER_C_NAME,VARCHAR,False,False,Sequence number of the payor of the claim.,Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,CLM_FREQ_CODE_C_NAME,VARCHAR,True,False,"Contains the claim frequency type code from the ANSI 837 file. The value comes from Loop 2300, Segment CLM05, Piece 3.",Claims / Denials,False,False
AP_CLAIM_2,The AP_CLAIM_2 table contains one record for each claim in Tapestry's Accounts Payable module.,DENY_CLM_SRC_C_NAME,VARCHAR,False,False,"Tracks the source of an attempt to deny a claim that can't be immediately denied, but has not yet reached a status of fully paid to be able to be reversed and adjusted. When claims with this item set are removed from a batch or become fully paid, they can be denied or reversed, adjusted and denied.",Claims / Denials,False,False
AP_CLAIM_3,The AP_CLAIM_3 table contains one record for each claim in Tapestry's Accounts Payable module.,CLAIM_ID,NUMERIC,False,False,The unique identifier for the claim record.,Claims / Denials,False,True
