table,table_description,column,type,org_specific,discontinued,column_description,bucket,time_typed,is_pk
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,APPTMT_LET_INST,DATETIME (Local),False,False,"If an appointment letter has been printed for this patient encounter, this column will list the date and time it was printed. If multiple letters were printed, we'll list the date and time of the most recent one.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,RESULT_LET_INST,DATETIME (Local),False,False,"If a result letter has been printed for this patient encounter, this column will list the date and time it was printed. If multiple letters were printed, we'll list the date and time of the most recent one.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,RESCHED_LET_INST,DATETIME (Local),False,False,"If a reschedule letter has been printed for this patient encounter, this column will list the date and time it was printed. If multiple letters were printed, we'll list the date and time of the most recent one.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,FOLLOW_LET_INST,DATETIME (Local),False,False,"If a follow-up letter has been printed for this patient encounter, this column will list the date and time it was printed. If multiple letters were printed, we'll list the date and time of the most recent one.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,PHYS_PEAK_FLOW,INTEGER,False,False,"This column contains a measurement of the flow of air from the lungs: Peak Flow. If this column contains data, the measurement was taken during the associated encounter.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,ENC_SPEC_C_NAME,VARCHAR,True,False,The encounter specialty item holds which of the encounter provider's specialties should be used for billing and reporting purposes for this encounter.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,LD_STATUS_YN,VARCHAR,False,False,Flag to denote if the encounter is for a mother who will deliver,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,ADT_PAT_CLASS_C_NAME,VARCHAR,True,False,The category value corresponding to the Admission/Discharge/Transfer (ADT) patient classification for this patient contact.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,OTHER_BLOCK_ID,NUMERIC,False,False,"Stores ""Other"" Summary Blocks (non-IP, ED, OpTime)",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,OTHER_BLOCK_TYPE_C_NAME,VARCHAR,False,False,"Indicates the specific type of the episode summary, whose ID is stored in I EPT 1970.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,BILL_NUM,VARCHAR,False,False,"Billing number, often used as an identifier in downstream systems.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,IP_DOC_CONTACT_CSN,NUMERIC,False,False,"For Hospital Outpatient Visit (HOV) encounters, this column stores the unique contact serial number for the patient contact which is used for clinical documentation. This can be set for appointment contacts if they are not converted to HOVs.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,TEMP_PT_HIS_C_NAME,VARCHAR,False,False,This item shows the temporary patient history.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,PRIMARY_PROCONT_ID_PROV_NAME,VARCHAR,False,False,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,PRIMARY_TEAM_ID,NUMERIC,False,False,The unique ID of the primary Provider Care Team for this patient encounter.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,PRIMARY_TEAM_ID_RECORD_NAME,VARCHAR,False,False,The name of the record.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,MCIR_VACCINE_CODE_C_NAME,VARCHAR,True,False,The patient's eligibility code for Michigan's vaccination registry. This item only applies for the state of Michigan.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,VISIT_POS_ID_LOC_NAME,VARCHAR,False,False,The name of the revenue location.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,NO_INTERP_RSN_C_NAME,VARCHAR,True,False,"This column holds the reason an interpreter is not needed for the visit (in the case of a patient who would normally require one). It is meant to be populated when the corresponding EPT 495-INTERPRETER NEEDED? value is ""no"".",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,CVG_ADD_DT,DATETIME,False,False,The add date returned in the response message by the payor for the encounter. The add date is defined as the date that the payor added the patient as being covered.,Encounter / visit record,True,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,FARM_WORKER_C_NAME,VARCHAR,True,False,The category number of the patient's farm worker status for the encounter or appointment.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,KIOSK_HH_QUEST_ID,VARCHAR,False,False,The unique ID of the health history template that is assigned to the patient encounter.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,KIOSK_HH_QUEST_ID_RECORD_NAME,VARCHAR,False,False,The name of the Visit Navigator (VN) History Template Definition (LQH) record.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,HSP_ACCT_ADV_DTTM,DATETIME (Local),False,False,"If the Hospital Account Advisor is turned on, this item records the date and time that the advisor's recommendation was accepted or rejected.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,VISIT_VERIFIED_YN,VARCHAR,False,False,Indicates whether the visit is verified.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,VERIF_VISIT_DT,DATETIME,False,False,The current date the visit contact was verified.,Encounter / visit record,True,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,VERIF_DATE_INIT_DT,DATETIME,False,False,The initial date the visit contact was verified.,Encounter / visit record,True,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,VERIF_USER_ID,VARCHAR,False,False,This collects the user ID of the user who verified the visit.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,ENC_LACT_STAT_C_NAME,VARCHAR,False,False,The lactation status category ID for the patient.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,PAT_LACT_CMNT,VARCHAR,False,False,The comments entered when the patient's lactation status has been edited.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,COSIGNER_USER_ID,VARCHAR,False,False,The unique ID of the user who cosigned the patient's chart.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,COSIGNER_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,COSIGN_REV_INS_DTTM,DATETIME (Local),False,False,The date and time the chart was cosigned.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,PAR_DICT_COUNTER,INTEGER,False,False,The counter for partial dictation.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,IS_LOS_UPDATE_C_NAME,VARCHAR,False,False,Stores the status of any Level of Service updates.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,FORM_ID_COUNTER,INTEGER,False,False,Stores the counter of form IDs.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,CONSNT_REV_USER_ID,VARCHAR,False,False,The unique ID of the user who reviewed patient consent.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,CONSNT_REV_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,VISIT_PAYOR_ID_PAYOR_NAME,VARCHAR,False,False,The name of the payor.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,VISIT_PLAN_ID_BENEFIT_PLAN_NAME,VARCHAR,False,False,The name of the benefit plan record.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,SOCIO_SRC_C_NAME,VARCHAR,False,False,Stores the source of entry for the sociological history.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,TEL_ENC_MSG_RGRDING,VARCHAR,False,False,Free-text field containing user entered information regarding a telephone encounter message.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,MSG_PRIORITY_C_NAME,VARCHAR,False,False,Indicates the priority of the routed message.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,RESEARCH_ENC_FLG_C_NAME,VARCHAR,True,False,"Category ID of the research encounter flag used to mark the patient encounter as having all charges billed to a research study, the patient, or a mixture. This is used for charge routing.",Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,FAM_SPOUSE_NAME,VARCHAR,False,False,The name of the patient's spouse,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,MSG_CALLER_NAME,VARCHAR,False,False,The name of the caller who left this message,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,CONSENT_EXP_DATE,DATETIME,False,False,This is the expiration date of any consent forms that are attached to the patient.,Encounter / visit record,True,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,CV_ACC4_PAT_RESP_YN,VARCHAR,False,False,Indicates whether a patient wants identifying information to be excluded from submission to the American College of Cardiology-National Cardiovascular Data Registry's (ACC-NCDR) Catheterization and/or Percutaneous Coronary Intervention (CathPCI) registry.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,FAMILY_MEM_PREFIX_C_NAME,VARCHAR,True,False,This column stores the relationship between the patient and the patient's guarantor.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,AVS_REFUSED_DTTM,DATETIME (UTC),False,False,The date and time when an end user documented that the patient declined the After Visit Summary.,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,AVS_LAST_PRINT_DTTM,DATETIME (UTC),False,False,Records the instant the After Visit Summary was last printed,Encounter / visit record,False,False
PAT_ENC_2,This table supplements the PAT_ENC table. It contains additional information related to patient encounters or appointments.,MED_LIST_UPDATE_DTTM,DATETIME (UTC),False,False,"If a patient's prescriptions or Facility-Administered Medications (FAMs) are updated (signed, modified, or discontinued; or other med reconciliation actions are changed) after the After Visit Summary (AVS) has been printed, this item is updated to hold a timestamp indicating the last time that such updates were made. It is left blank if no AVS has been printed yet.",Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,PAT_ENC_CSN,NUMERIC,False,False,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",Encounter / visit record,False,True
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,PAT_ENC_DATE_REAL,FLOAT,False,False,"A unique contact date in decimal format. The integer portion of the number indicates the date of contact. The digits after the decimal distinguish different contacts on the same date and are unique for each contact on that date. For example, .00 is the first/only contact, .01 is the second contact, etc.",Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,CHKOUT_USER_ID,VARCHAR,False,False,"The unique ID number of the user who completed the check out process for the patient for this encounter. If the encounter has not been checked out, this field will appear as ""null."" This ID may be encrypted.",Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,CHKOUT_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,ENC_BILL_AREA_ID,NUMERIC,False,False,The bill area which should be assigned to charges created from this encounter. The available bill areas to choose from will be determined based on lists in the provider and department records.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,ENC_BILL_AREA_ID_BILL_AREA_NAME,VARCHAR,False,False,"The record name of this bill area, financial subdivision, or financial division.",Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,RX_CHG_ADMIT_FLG_C_NAME,VARCHAR,False,False,This item contains the status of charge suppression for the patient. 1 indicates all charges are being suppressed. 2 indicates suppressed charges are now dropped. 3 indicates some or all charges are currently being suppressed.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,DX_UNIQUE_COUNTER,VARCHAR,False,False,"The number of unique diagnoses associated with this patient encounter. Unique diagnoses are stored in item EPT 18425, which is extracted by the DX_UNIQUE column in the PAT_ENC_DX table.",Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,HP_DEFAULTED_YN,VARCHAR,False,False,Whether the hospital problem was automatically populated from the list of admission diagnoses. This column will have a Y if the problem was populated from an admission diagnosis and an N otherwise.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,IP_CP_LAST_VAR_DTTM,DATETIME (Local),False,False,The date and time the last care plan variance was documented.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,READY_QUT_SMOKING_C_NAME,VARCHAR,False,False,This column is used to indicate whether patient is ready to quit smoking.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,COUNSELING_GIVEN_C_NAME,VARCHAR,False,False,This column is used to indicate whether smoking counseling is given.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,COMMAUTO_SENDER_ID,VARCHAR,False,False,The unique user ID of the sender of the automatically generated communications.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,COMMAUTO_SENDER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,BENEFIT_ID,NUMERIC,False,False,The benefit record used to store discrete information about the patient's insurance benefits for this encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,PREPAY_DUE_AMT,NUMERIC,False,False,The amount of pre-payment that is due for this visit.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,PREPAY_AMT_FROM_C_NAME,VARCHAR,False,False,The activity that set the pre-payment due amount.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,PREPAY_PAID_AMT,NUMERIC,False,False,The pre-payment amount that has been collected for this visit.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,PREADMSN_TESTING_DT,DATETIME,False,False,The preadmission testing date.,Encounter / visit record,True,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,SMK_CESS_USER_ID,VARCHAR,False,False,The last user to modify the Smoking Cessation items for the encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,SMK_CESS_USER_ID_NAME,VARCHAR,False,False,The name of the user record. This name may be hidden.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,SMK_CESS_DTTM,DATETIME (UTC),False,False,Indicates whether Instant Smoking Cessation items were modified for an encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,DO_NOT_BILL_INS_YN,VARCHAR,False,False,Indicates if a visit is marked as Do Not Bill Insurance.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,SELF_PAY_VISIT_YN,VARCHAR,False,False,Indicates whether a visit is self-pay.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,REFERRAL_TYPE_C_NAME,VARCHAR,True,False,The means by which the patient learned about the organization.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,SCHOOL,VARCHAR,False,False,The patient's school.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,COPAY_NUM_UNITS,INTEGER,False,False,The number of units used to calculate the copay for this encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,COPAY_AMT_PER_UNIT,NUMERIC,False,False,The copay per each copay unit for this encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,COPAY_LASTCALC_DT,DATETIME,False,False,The date the copay was last calculated for this encounter.,Encounter / visit record,True,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,COPAY_OVERRIDDEN_YN,VARCHAR,False,False,Indicates whether the user has overridden the copay amount for this encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,OB_TOTAL_WT_GAIN,NUMERIC,False,False,This column contains the patient's total weight gain in ounces as of the encounter if the patient had a weight documented on the encounter and a pregnancy episode with a pregravid weight linked to the encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,MEDICAID_GROUP_NAME,VARCHAR,False,False,Item to store the name of a group defined by a Medicaid program.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,STUDENT_STATUS_C_NAME,VARCHAR,True,False,Tracks a patient's student status for a given encounter.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,MEDICAID_GROUP_ID,VARCHAR,False,False,Item to store the identifier of a group defined by a Medicaid program.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,EXTERNAL_REF_ID,VARCHAR,False,False,The reference ID from an external organization for the patient visit.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,OUTCOME_C_NAME,VARCHAR,True,False,The clinical outcome of an encounter. The value of this item will then be used to determine the appropriate RTT/waiting status for the encounter. It is primarily applicable to the UK and Denmark.,Encounter / visit record,False,False
PAT_ENC_3,This table supplements the PAT_ENC and PAT_ENC_2 tables. It contains additional information related to patient encounters or appointments.,HSPC_NO_ADM_C_NAME,VARCHAR,True,False,The Hospice Reason for Non-Admit category ID for the hospice episode.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PAT_ENC_CSN_ID,NUMERIC,False,False,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI).",Encounter / visit record,False,True
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",FAMILY_SIZE,INTEGER,False,False,The number of members in the patient's family.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",VISIT_NUMBER,VARCHAR,False,False,The visit number for the given contact.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PAT_CNCT_IND_C_NAME,VARCHAR,True,False,The patient contact indicator category number for the patient encounter.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",DENTAL_STUDENT_ID_PROV_NAME,VARCHAR,False,False,The name of the service provider. This item may be hidden in a public view of the CLARITY_SER table.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",LOC_VISIT_ID_LOC_NAME,VARCHAR,False,False,The name of the revenue location.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",COPAY_NOT_COVERED_C_NAME,VARCHAR,True,False,The copay not covered category number for the patient encounter.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",COPAY_COLL_FLAG_YN,VARCHAR,False,False,The copay collected flag that indicates whether a copay was collected from the patient encounter.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",COPAY_COLL_PERSON,VARCHAR,False,False,The unique ID number of the person who collected the patient's copay for the encounter.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",COPAY_WAIVE_RSN_C_NAME,VARCHAR,True,False,The copay waive reason category number for the patient encounter.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",COPAY_MIN_VALUE,NUMERIC,False,False,The value of the minimum copay.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",COPAY_RECEIPT_NUM,VARCHAR,False,False,The receipt number of the copay collected.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",BEN_ADJ_COINS_AMT,NUMERIC,False,False,The adjudicated coinsurance amount for the visit calculated by the benefits engine.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",BEN_ADJ_DEDUCT_AMT,NUMERIC,False,False,The portion of the self-pay amount applied to the deductible for the visit.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PAT_HOMELESS_YN,VARCHAR,False,False,Indicates if a patient is homeless.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PAT_HOMELESS_TYP_C_NAME,VARCHAR,True,False,Characterizes the patients homelessness (for example chronic or sporadic),Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PERCENTAGE_OF_FPL,NUMERIC,False,False,Indicates where the patient falls on the federal poverty level as a percentage.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",MSG_RECEIVED_DTTM,DATETIME (Local),False,False,The date and time the encounter creation In Basket message was received.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",TOBACCO_USE_VRFY_YN,VARCHAR,False,False,"This column indicates whether the patient's tobacco usage has been verified. A Y indicates the usage was verified. An N or null indicates the tobacco usage was not verified. It extracts a virtual item, which is calculated using EPT-19202.",Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",CR_TX_TYPE_C_NAME,VARCHAR,False,False,The transaction type category number for the encounter(E-Visit or Copay).,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",ORIG_ENC_CSN,NUMERIC,False,False,Holds the CSN of the encounter this Remote Consult encounter is responding to.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PHYS_BP_COMMENTS,VARCHAR,False,False,This column contains the comments entered for the last recorded blood pressure for this visit.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PHYS_TEMP_COMMENTS,VARCHAR,False,False,This column contains the comments entered for the last recorded temperature for this visit.,Encounter / visit record,False,False
PAT_ENC_4,"This table supplements the PAT_ENC, PAT_ENC_2, and PAT_ENC_3 tables. It contains additional information related to patient encounters or appointments.",PHYS_TEMPSRC_COMNTS,VARCHAR,False,False,This column contains the comments entered for the last recorded temperature source for this visit.,Encounter / visit record,False,False
